Number Index,Player,Year,MONTH,GP,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,PLUS_MINUS
1460,Giannis Antetokounmpo,2016,April,5,35.2,19.4,6.4,13.6,0.471,0.0,1.6,0.0,6.6,8.8,0.75,1.4,9.2,10.6,7.0,4.0,1.4,1.8,1.8,48.2,4,1,-2.8
1461,Carmelo Anthony,2016,October,2,32.8,19.5,6.5,16.5,0.394,1.0,4.5,0.222,5.5,7.0,0.786,0.5,5.0,5.5,4.0,3.5,0.5,0.0,3.5,30.1,0,0,-3.0
1461,Carmelo Anthony,2016,November,16,34.1,22.6,8.4,19.1,0.438,2.0,5.8,0.344,3.8,4.3,0.884,1.1,5.4,6.5,2.4,1.8,1.1,0.4,2.9,36.7,1,0,-1.9
1461,Carmelo Anthony,2016,December,14,32.7,21.6,7.3,17.9,0.406,1.9,5.5,0.351,5.1,5.8,0.877,0.6,4.9,5.6,3.1,1.7,0.9,0.3,2.6,34.6,1,0,-2.1
1461,Carmelo Anthony,2016,January,17,34.6,25.4,9.4,20.1,0.469,2.4,5.8,0.408,4.2,5.5,0.766,0.7,5.6,6.3,3.3,2.0,0.6,0.6,2.4,39.4,4,0,-3.8
1461,Carmelo Anthony,2016,February,10,36.5,25.5,9.8,21.6,0.454,2.6,6.7,0.388,3.3,4.3,0.767,1.1,4.2,5.3,2.8,3.1,0.9,0.6,2.9,37.5,0,0,-6.5
1461,Carmelo Anthony,2016,March,12,35.4,17.3,6.0,15.3,0.393,1.7,5.3,0.317,3.6,4.0,0.896,0.8,4.9,5.7,2.7,1.9,0.9,0.5,2.4,30.4,1,0,-2.4
1461,Carmelo Anthony,2016,April,3,30.5,21.0,7.7,19.7,0.39,1.3,4.7,0.286,4.3,5.3,0.813,1.0,4.7,5.7,2.3,1.7,0.0,0.3,3.3,30.6,0,0,-3.3
1462,Joel Anthony,2016,January,3,5.3,1.3,0.3,0.7,0.5,0.0,0.0,0.0,0.7,0.7,1.0,0.3,1.3,1.7,0.0,0.0,0.0,0.0,0.3,3.3,0,0,-2.7
1462,Joel Anthony,2016,February,6,6.7,1.3,0.7,1.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,1.8,0.2,0.2,0.2,0.3,0.5,5.1,0,0,0.2
1462,Joel Anthony,2016,March,7,4.5,0.9,0.4,0.9,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.7,0.9,0.1,0.3,0.1,0.3,0.9,3.1,0,0,-2.1
1462,Joel Anthony,2016,April,3,11.6,2.3,0.7,0.7,1.0,0.0,0.0,0.0,1.0,2.0,0.5,0.3,2.7,3.0,0.3,0.3,0.0,0.7,0.3,8.1,0,0,3.0
1463,Trevor Ariza,2016,October,3,33.9,12.7,4.0,8.0,0.5,2.7,5.0,0.533,2.0,2.0,1.0,0.7,5.0,5.7,1.7,1.0,1.3,0.3,2.0,26.0,0,0,-2.3
1463,Trevor Ariza,2016,November,15,33.1,12.3,4.4,10.3,0.429,2.9,7.7,0.379,0.6,0.9,0.643,0.7,4.1,4.7,2.1,0.9,2.1,0.2,1.6,27.3,1,0,2.9
1463,Trevor Ariza,2016,December,17,33.7,12.8,4.6,10.6,0.436,2.6,7.2,0.361,0.9,1.4,0.625,0.6,4.9,5.5,2.3,0.8,2.3,0.3,1.7,29.7,0,0,10.1
1463,Trevor Ariza,2016,January,17,36.3,10.8,3.6,9.6,0.38,2.2,6.7,0.333,1.3,1.6,0.815,0.8,5.3,6.1,2.4,1.0,1.4,0.2,1.5,25.4,0,0,2.7
1463,Trevor Ariza,2016,February,9,35.0,9.8,3.2,10.3,0.312,2.0,7.6,0.265,1.3,1.7,0.8,0.9,5.0,5.9,2.2,0.8,1.8,0.3,1.2,25.7,0,0,9.9
1463,Trevor Ariza,2016,March,15,34.8,12.1,4.1,9.0,0.459,2.2,6.1,0.363,1.7,2.3,0.735,0.5,6.0,6.5,1.8,0.9,1.9,0.2,1.9,27.9,1,0,2.5
1463,Trevor Ariza,2016,April,4,36.8,10.5,4.0,12.0,0.333,1.5,7.3,0.207,1.0,1.5,0.667,1.0,5.0,6.0,3.0,1.3,1.3,0.3,2.0,25.5,1,0,-3.5
1464,Darrell Arthur,2016,November,5,14.3,5.2,2.0,5.6,0.357,1.2,3.0,0.4,0.0,0.0,0.0,0.2,1.4,1.6,0.6,0.6,0.2,0.0,1.6,8.0,0,0,-0.2
1464,Darrell Arthur,2016,December,9,13.1,4.3,1.7,3.1,0.536,0.8,1.4,0.538,0.2,0.2,1.0,0.4,1.4,1.9,1.3,1.4,0.2,0.4,2.2,9.2,0,0,-2.2
1464,Darrell Arthur,2016,January,9,18.6,9.9,3.7,6.8,0.541,2.0,3.6,0.563,0.6,0.7,0.833,1.2,2.8,4.0,1.0,1.0,0.4,0.8,2.6,18.9,0,0,0.9
1464,Darrell Arthur,2016,February,8,17.6,7.1,2.6,6.5,0.404,1.6,4.0,0.406,0.3,0.3,1.0,0.6,2.4,3.0,1.3,0.8,0.6,0.6,1.5,15.6,0,0,-1.8
1464,Darrell Arthur,2016,March,8,12.6,3.6,1.4,3.8,0.367,0.6,1.8,0.357,0.3,0.4,0.667,0.4,2.4,2.8,1.0,0.4,0.4,0.5,1.3,10.7,0,0,0.1
1464,Darrell Arthur,2016,April,2,20.3,11.0,2.5,8.0,0.313,2.0,5.5,0.364,4.0,4.5,0.889,0.5,2.0,2.5,0.0,1.0,2.0,0.5,1.5,20.5,0,0,1.5
1465,Omer Asik,2016,October,3,13.1,1.3,0.7,1.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.3,3.7,0.7,0.3,0.0,0.0,1.0,6.4,0,0,-4.7
1465,Omer Asik,2016,November,16,19.3,4.1,1.5,2.8,0.533,0.0,0.0,0.0,1.1,1.8,0.621,2.0,5.1,7.1,0.6,0.6,0.2,0.5,1.6,15.0,1,0,2.6
1465,Omer Asik,2016,December,9,13.3,1.7,0.6,1.8,0.313,0.0,0.0,0.0,0.6,1.1,0.5,1.7,2.3,4.0,0.4,0.2,0.2,0.2,1.7,8.2,0,0,-8.1
1465,Omer Asik,2016,January,2,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,2.0,0.1,0,0,-4.0
1465,Omer Asik,2016,February,1,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.2,0,0,-6.0
1466,D.J. Augustin,2016,October,3,17.8,7.7,2.7,6.7,0.4,1.0,2.7,0.375,1.3,1.3,1.0,0.0,1.0,1.0,2.7,0.7,0.3,0.0,1.7,13.2,0,0,-6.3
1466,D.J. Augustin,2016,November,15,20.1,9.7,3.3,8.0,0.408,1.3,4.1,0.323,1.9,2.1,0.875,0.1,1.0,1.1,3.0,1.4,0.3,0.0,1.0,15.2,0,0,-3.2
1466,D.J. Augustin,2016,December,16,21.2,8.1,2.7,6.8,0.398,1.7,3.9,0.429,1.0,1.3,0.762,0.1,1.6,1.7,3.4,1.3,0.6,0.0,2.1,15.9,0,0,-3.2
1466,D.J. Augustin,2016,January,15,20.7,8.7,2.7,7.1,0.383,1.3,4.1,0.328,1.9,2.3,0.8,0.1,1.5,1.5,3.1,0.9,0.3,0.0,1.1,15.2,0,0,-4.7
1466,D.J. Augustin,2016,February,10,22.0,6.8,1.8,5.2,0.346,1.1,2.7,0.407,2.1,3.2,0.656,0.4,1.1,1.5,2.0,1.2,0.4,0.1,1.0,11.9,0,0,-7.3
1466,D.J. Augustin,2016,March,15,16.2,7.0,2.1,5.8,0.356,0.8,2.7,0.293,2.1,2.2,0.939,0.3,1.4,1.7,1.8,0.9,0.3,0.0,1.1,11.7,0,0,-8.3
1466,D.J. Augustin,2016,April,4,17.8,3.8,1.3,5.8,0.217,0.5,3.0,0.167,0.8,1.0,0.75,0.3,1.3,1.5,2.0,2.3,0.5,0.0,1.0,7.8,0,0,-14.8
1467,Luke Babbitt,2016,October,3,21.3,6.7,2.3,7.0,0.333,2.0,5.0,0.4,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,1.3,13.3,0,0,6.3
1467,Luke Babbitt,2016,November,15,15.4,3.9,1.4,4.1,0.339,0.9,2.9,0.302,0.3,0.3,0.8,0.3,1.4,1.7,0.2,0.5,0.3,0.1,1.1,6.9,0,0,-2.3
1467,Luke Babbitt,2016,December,8,11.3,3.3,1.1,2.8,0.409,0.6,1.8,0.357,0.4,0.5,0.75,0.1,1.3,1.4,0.3,0.0,0.4,0.4,1.1,7.5,0,0,-2.6
1467,Luke Babbitt,2016,January,14,17.4,5.4,1.9,4.6,0.415,1.4,3.0,0.452,0.1,0.3,0.5,0.2,2.9,3.1,0.4,0.3,0.3,0.1,2.3,10.7,0,0,0.5
1467,Luke Babbitt,2016,February,11,15.2,5.0,1.6,3.7,0.439,1.5,3.2,0.486,0.2,0.2,1.0,0.4,1.7,2.1,0.6,0.5,0.3,0.2,2.3,9.3,0,0,1.7
1467,Luke Babbitt,2016,March,16,16.0,5.1,1.8,4.1,0.424,1.6,3.6,0.431,0.0,0.0,0.0,0.0,1.8,1.8,0.7,0.4,0.3,0.2,1.9,9.1,0,0,-0.2
1467,Luke Babbitt,2016,April,1,12.6,8.0,3.0,4.0,0.75,2.0,3.0,0.667,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,14.9,0,0,4.0
1468,Ron Baker,2016,October,1,6.7,5.0,2.0,3.0,0.667,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.2,0,0,-5.0
1468,Ron Baker,2016,November,3,8.9,2.0,0.7,3.3,0.2,0.3,2.0,0.167,0.3,0.7,0.5,0.3,0.0,0.3,0.7,0.3,1.0,0.3,0.3,7.1,0,0,-4.0
1468,Ron Baker,2016,December,6,10.2,3.8,1.7,4.2,0.4,0.3,1.7,0.2,0.2,0.3,0.5,0.3,1.3,1.7,1.2,1.2,0.2,0.0,0.5,6.9,0,0,2.3
1468,Ron Baker,2016,January,13,14.4,3.8,1.3,3.2,0.415,0.6,1.5,0.421,0.6,0.8,0.727,0.2,1.8,2.1,1.4,0.8,0.7,0.2,1.5,10.2,0,0,1.1
1468,Ron Baker,2016,February,7,9.5,2.1,0.7,2.3,0.313,0.3,1.0,0.286,0.4,1.0,0.429,0.0,1.1,1.1,1.3,0.9,0.4,0.0,1.0,5.9,0,0,-1.4
1468,Ron Baker,2016,March,16,19.8,4.4,1.6,4.8,0.342,0.4,1.7,0.222,0.8,1.0,0.75,0.3,1.7,2.0,2.6,1.3,0.9,0.3,1.8,12.7,0,0,-2.4
1468,Ron Baker,2016,April,6,31.8,7.7,3.3,7.7,0.435,0.5,2.7,0.188,0.5,0.8,0.6,0.2,3.0,3.2,5.0,2.0,0.7,0.2,2.5,19.5,0,0,-3.2
1469,Wade Baldwin IV,2016,October,3,21.4,4.0,1.7,5.7,0.294,0.7,1.0,0.667,0.0,0.0,0.0,0.7,1.7,2.3,4.3,1.0,1.7,1.0,1.3,20.3,0,0,-3.3
1469,Wade Baldwin IV,2016,November,9,14.6,3.2,1.3,4.2,0.316,0.0,1.0,0.0,0.6,0.9,0.625,0.4,1.3,1.8,1.6,1.8,0.4,0.1,1.6,7.6,0,0,-7.4
1469,Wade Baldwin IV,2016,December,10,10.1,3.6,0.9,2.9,0.31,0.0,0.6,0.0,1.8,2.0,0.9,0.1,0.8,0.9,2.0,1.0,0.3,0.2,1.0,8.2,0,0,-1.6
1469,Wade Baldwin IV,2016,January,2,6.4,2.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.5,0.5,1.0,0.5,0.5,0.0,1.5,5.1,0,0,-1.5
1469,Wade Baldwin IV,2016,March,3,5.9,0.7,0.3,1.0,0.333,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.3,1.7,0.3,0.0,0.0,1.0,3.2,0,0,-3.3
1469,Wade Baldwin IV,2016,April,6,13.1,3.8,1.5,4.5,0.333,0.2,0.5,0.333,0.7,0.8,0.8,0.7,1.3,2.0,1.2,1.3,0.8,0.2,1.0,9.7,0,0,-5.5
1470,Leandro Barbosa,2016,October,3,10.2,5.3,2.3,4.3,0.538,0.3,0.7,0.5,0.3,0.7,0.5,0.3,1.7,2.0,1.0,0.0,0.3,0.0,1.0,10.2,0,0,-5.3
1470,Leandro Barbosa,2016,November,15,13.0,5.1,2.2,4.9,0.446,0.4,1.1,0.353,0.3,0.3,1.0,0.2,1.1,1.3,1.3,0.2,0.3,0.0,0.9,9.3,0,0,0.4
1470,Leandro Barbosa,2016,December,15,14.8,7.3,3.1,6.4,0.49,0.8,1.7,0.48,0.2,0.3,0.75,0.2,1.4,1.6,1.0,0.7,0.7,0.2,1.1,12.8,0,0,-0.2
1470,Leandro Barbosa,2016,January,11,10.2,3.8,1.5,3.6,0.425,0.4,0.7,0.5,0.4,0.4,1.0,0.1,1.0,1.1,1.5,0.8,0.3,0.1,1.4,7.7,0,0,-1.9
1470,Leandro Barbosa,2016,February,12,15.5,6.4,2.5,6.3,0.395,0.4,1.5,0.278,1.0,1.2,0.857,0.2,1.3,1.5,1.2,0.8,0.3,0.3,1.2,10.7,0,0,-0.8
1470,Leandro Barbosa,2016,March,11,19.8,9.0,3.5,8.5,0.409,0.6,2.5,0.25,1.5,1.5,0.941,0.5,1.8,2.3,1.2,1.5,0.7,0.1,1.9,14.5,0,0,-2.0
1471,J.J. Barea,2016,October,3,33.2,16.7,4.7,12.3,0.378,2.0,4.7,0.429,5.3,5.7,0.941,0.7,2.7,3.3,5.3,1.3,1.0,0.3,1.3,31.3,0,0,-3.3
1471,J.J. Barea,2016,November,6,33.1,16.2,6.2,14.3,0.43,2.0,5.5,0.364,1.8,1.8,1.0,0.3,3.2,3.5,5.5,2.3,0.5,0.0,0.7,27.8,0,0,0.3
1471,J.J. Barea,2016,December,2,10.9,6.5,3.0,8.0,0.375,0.5,2.0,0.25,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.5,1.0,0.0,0.0,17.4,0,0,-2.5
1471,J.J. Barea,2016,January,7,17.7,8.4,3.4,7.6,0.453,1.0,3.3,0.304,0.6,0.7,0.8,0.1,2.3,2.4,4.6,1.7,0.1,0.0,0.7,16.9,0,0,-0.3
1471,J.J. Barea,2016,March,12,19.1,8.4,3.2,8.4,0.376,1.3,4.0,0.313,0.8,1.3,0.667,0.3,1.1,1.4,6.2,1.4,0.3,0.0,0.9,18.7,0,0,0.4
1471,J.J. Barea,2016,April,5,19.4,12.2,4.6,10.0,0.46,2.4,5.2,0.462,0.6,0.6,1.0,0.0,3.0,3.0,6.0,3.0,0.4,0.0,1.2,23.0,0,0,4.0
1472,Harrison Barnes,2016,October,3,37.3,20.0,8.0,16.0,0.5,1.7,3.7,0.455,2.3,2.3,1.0,1.3,5.0,6.3,0.3,1.0,0.3,0.0,2.3,28.1,0,0,-3.7
1472,Harrison Barnes,2016,November,14,37.5,20.6,8.3,18.1,0.457,0.7,2.9,0.25,3.4,3.9,0.855,1.2,4.1,5.4,1.3,1.5,0.8,0.3,1.6,30.7,1,0,-5.8
1472,Harrison Barnes,2016,December,17,34.8,20.4,8.2,17.4,0.471,1.1,3.1,0.365,2.9,3.3,0.875,1.5,3.9,5.5,1.5,1.3,1.1,0.2,1.5,31.5,0,0,1.0
1472,Harrison Barnes,2016,January,14,35.2,20.6,8.4,17.0,0.492,1.1,2.9,0.366,2.8,3.4,0.83,1.1,3.6,4.7,1.9,1.1,0.8,0.4,1.6,31.5,0,0,0.0
1472,Harrison Barnes,2016,February,11,35.8,18.5,7.5,15.6,0.483,0.9,2.7,0.333,2.5,3.2,0.771,1.0,3.7,4.7,1.5,1.4,1.0,0.1,1.8,28.2,0,0,2.0
1472,Harrison Barnes,2016,March,16,35.6,16.7,6.1,14.4,0.424,0.8,2.2,0.371,3.6,4.1,0.892,1.1,3.9,5.0,1.6,1.2,0.8,0.1,1.6,26.5,0,0,-4.1
1472,Harrison Barnes,2016,April,4,29.9,16.3,5.5,10.5,0.524,1.5,3.3,0.462,3.8,4.0,0.938,0.3,2.0,2.3,1.0,1.8,0.3,0.0,1.8,19.5,0,0,-4.3
1473,Matt Barnes,2016,October,4,27.3,10.8,3.8,8.0,0.469,2.5,5.5,0.455,0.8,1.0,0.75,0.3,4.0,4.3,4.0,2.3,0.8,0.3,3.8,22.6,0,0,-4.5
1473,Matt Barnes,2016,November,14,25.2,6.6,2.4,6.6,0.366,1.0,3.9,0.259,0.8,1.1,0.733,1.1,3.4,4.5,2.2,1.8,0.6,0.5,2.4,17.0,0,0,0.1
1473,Matt Barnes,2016,December,13,24.2,7.5,2.5,6.8,0.364,1.2,3.5,0.356,1.3,2.0,0.654,1.0,4.1,5.1,2.6,1.2,0.8,0.2,2.1,19.2,1,0,-6.4
1473,Matt Barnes,2016,January,15,22.4,6.2,2.3,6.8,0.343,1.1,3.5,0.302,0.5,0.5,0.875,1.0,3.9,4.9,2.7,1.3,0.5,0.1,2.8,16.7,0,0,-2.3
1473,Matt Barnes,2016,February,8,31.6,10.9,3.9,8.5,0.456,1.6,4.6,0.351,1.5,1.6,0.923,1.4,7.8,9.1,3.6,1.8,0.8,0.6,2.6,29.6,3,0,4.4
1473,Matt Barnes,2016,March,16,20.5,5.6,1.8,4.4,0.408,0.9,2.6,0.341,1.1,1.2,0.895,0.8,3.7,4.5,2.3,1.4,0.6,0.5,2.6,16.1,0,0,0.8
1473,Matt Barnes,2016,April,4,20.4,6.3,2.3,4.8,0.474,1.0,2.8,0.364,0.8,1.0,0.75,0.5,4.3,4.8,2.3,0.3,0.8,0.3,1.3,18.1,0,0,5.3
1474,Will Barton,2016,October,3,35.2,18.0,5.3,10.7,0.5,1.3,2.3,0.571,6.0,6.3,0.947,1.0,4.0,5.0,2.7,1.0,0.0,0.7,1.7,29.0,0,0,0.0
1474,Will Barton,2016,November,3,20.9,6.0,2.0,9.0,0.222,1.0,3.0,0.333,1.0,2.3,0.429,1.3,2.0,3.3,1.0,1.0,0.0,0.0,0.7,10.5,0,0,-6.0
1474,Will Barton,2016,December,15,31.1,14.9,5.5,11.9,0.466,1.4,3.9,0.356,2.4,3.5,0.679,0.9,3.9,4.8,3.1,1.9,1.2,0.5,2.2,28.6,0,0,-2.8
1474,Will Barton,2016,January,13,25.1,11.9,4.2,8.6,0.482,1.4,2.9,0.474,2.2,2.6,0.853,0.9,2.8,3.8,3.5,1.5,0.8,0.3,2.0,23.4,0,0,-1.9
1474,Will Barton,2016,February,12,31.4,15.0,5.7,13.3,0.425,1.4,4.7,0.304,2.3,3.1,0.73,1.4,4.3,5.8,4.6,2.3,1.0,0.7,1.5,31.4,2,0,-1.9
1474,Will Barton,2016,March,14,26.2,13.6,4.9,11.2,0.433,1.7,4.7,0.364,2.1,2.9,0.75,0.6,2.5,3.1,3.4,1.1,0.6,0.4,1.9,24.4,0,0,2.0
1475,Brandon Bass,2016,October,1,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-7.0
1475,Brandon Bass,2016,November,10,9.9,4.1,1.7,3.2,0.531,0.1,0.1,1.0,0.6,0.6,1.0,0.5,1.1,1.6,0.4,0.3,0.1,0.2,0.8,7.2,0,0,-5.2
1475,Brandon Bass,2016,December,10,13.8,6.8,2.5,4.0,0.625,0.0,0.1,0.0,1.8,2.0,0.9,1.0,2.1,3.1,0.9,0.8,0.2,0.3,1.0,12.6,0,0,-2.6
1475,Brandon Bass,2016,January,11,14.0,6.8,2.5,4.3,0.596,0.0,0.0,0.0,1.7,2.0,0.864,1.0,2.1,3.1,0.5,1.1,0.4,0.2,1.1,11.9,0,0,0.0
1475,Brandon Bass,2016,February,7,9.4,5.6,2.1,3.6,0.6,0.0,0.0,0.0,1.3,1.6,0.818,0.6,1.4,2.0,0.0,0.3,0.4,0.3,0.9,9.8,0,0,-0.9
1475,Brandon Bass,2016,March,9,9.3,5.1,1.8,3.7,0.485,0.0,0.1,0.0,1.6,1.9,0.824,1.0,1.7,2.7,0.1,0.3,0.4,0.2,0.6,10.1,0,0,-4.3
1475,Brandon Bass,2016,April,4,8.5,5.8,1.5,2.3,0.667,0.0,0.0,0.0,2.8,3.0,0.917,1.0,1.5,2.5,0.3,0.3,0.0,0.0,1.0,8.9,0,0,-3.8
1476,Nicolas Batum,2016,October,3,32.6,11.0,3.0,11.0,0.273,1.3,6.3,0.211,3.7,4.3,0.846,0.7,4.7,5.3,5.7,1.7,1.3,0.7,1.7,30.2,0,0,3.3
1476,Nicolas Batum,2016,November,14,34.5,13.9,4.6,11.2,0.408,1.9,5.4,0.36,2.9,3.6,0.8,0.8,6.2,7.0,5.1,2.4,0.9,0.4,1.6,31.6,2,0,3.1
1476,Nicolas Batum,2016,December,16,35.3,16.1,5.7,13.5,0.421,1.7,4.9,0.346,3.1,3.7,0.831,0.6,8.0,8.6,6.8,2.6,1.4,0.4,1.5,39.5,8,1,4.0
1476,Nicolas Batum,2016,January,13,34.8,15.5,5.0,12.7,0.394,1.5,4.2,0.364,3.9,4.4,0.895,0.8,5.9,6.7,6.2,3.3,0.7,0.2,1.5,32.3,2,0,-1.6
1476,Nicolas Batum,2016,February,11,35.4,16.0,5.1,13.0,0.392,2.5,6.5,0.389,3.3,3.5,0.923,0.6,4.8,5.5,5.3,2.8,0.9,0.7,1.5,32.5,1,0,-6.4
1476,Nicolas Batum,2016,March,14,32.1,15.2,5.5,13.7,0.401,1.6,5.8,0.272,2.6,3.1,0.86,0.4,3.7,4.1,5.9,2.2,1.2,0.1,1.2,30.9,2,0,3.6
1476,Nicolas Batum,2016,April,6,30.0,14.7,5.2,11.5,0.449,1.2,4.2,0.28,3.2,3.8,0.826,0.2,4.0,4.2,6.3,1.5,1.7,0.3,0.5,33.7,0,0,-1.3
1477,Jerryd Bayless,2016,November,3,23.8,11.0,3.7,10.7,0.344,0.7,1.7,0.4,3.0,3.3,0.9,1.0,3.0,4.0,4.3,3.0,0.0,0.0,1.3,19.3,0,0,-7.0
1478,Aron Baynes,2016,October,3,14.8,9.3,3.7,5.3,0.688,0.0,0.0,0.0,2.0,2.7,0.75,1.3,3.0,4.3,0.3,0.7,0.3,0.0,2.0,15.4,0,0,3.3
1478,Aron Baynes,2016,November,17,16.8,4.1,1.4,3.5,0.383,0.0,0.0,0.0,1.4,1.6,0.889,1.1,3.4,4.4,0.4,1.2,0.4,0.5,2.2,11.3,0,0,1.9
1478,Aron Baynes,2016,December,15,15.1,3.6,1.4,2.8,0.5,0.0,0.0,0.0,0.8,0.8,1.0,1.1,2.6,3.7,0.3,0.4,0.3,0.2,2.2,9.6,0,0,1.7
1478,Aron Baynes,2016,January,10,12.7,4.3,1.6,2.9,0.552,0.0,0.0,0.0,1.1,1.3,0.846,1.0,1.6,2.6,0.4,0.5,0.2,0.5,2.4,9.6,0,0,-0.2
1478,Aron Baynes,2016,February,12,16.0,5.2,2.1,4.1,0.51,0.0,0.0,0.0,1.0,1.4,0.706,1.8,2.8,4.6,0.3,0.3,0.1,0.7,2.2,13.2,0,0,4.5
1478,Aron Baynes,2016,March,17,15.8,5.6,2.5,4.6,0.538,0.0,0.0,0.0,0.7,0.9,0.8,2.3,3.7,6.0,0.7,0.6,0.1,0.8,2.1,16.1,2,0,1.4
1478,Aron Baynes,2016,April,1,18.6,12.0,5.0,5.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,4.0,7.0,0.0,3.0,0.0,1.0,4.0,20.4,0,0,-6.0
1479,Kent Bazemore,2016,October,3,25.9,8.7,2.7,9.0,0.296,0.7,3.7,0.182,2.7,2.7,1.0,0.0,3.0,3.0,1.3,2.3,1.7,0.3,2.7,17.9,0,0,0.0
1479,Kent Bazemore,2016,November,16,28.4,12.1,4.6,11.6,0.395,1.4,4.2,0.343,1.6,2.0,0.781,0.6,2.9,3.4,2.9,1.8,1.8,0.8,2.3,26.6,0,0,-2.6
1479,Kent Bazemore,2016,December,12,27.1,7.8,3.0,8.9,0.336,0.4,2.7,0.156,1.3,2.5,0.533,0.7,2.4,3.1,2.8,1.7,0.7,0.8,2.3,18.2,0,0,-6.1
1479,Kent Bazemore,2016,January,15,27.1,13.3,4.9,10.7,0.453,1.9,4.2,0.444,1.7,2.2,0.758,0.7,2.5,3.3,2.3,1.3,1.0,0.5,2.2,23.7,1,0,2.4
1479,Kent Bazemore,2016,February,11,26.5,9.7,3.7,8.5,0.441,1.0,2.8,0.355,1.3,1.8,0.7,0.5,2.5,3.0,2.2,2.5,1.4,1.1,1.7,21.5,0,0,-0.4
1479,Kent Bazemore,2016,March,11,27.6,12.7,4.5,10.2,0.446,1.5,4.1,0.378,2.1,3.1,0.676,0.5,2.1,2.6,1.9,1.4,0.8,0.9,2.3,22.6,0,0,-4.5
1479,Kent Bazemore,2016,April,5,20.8,8.4,2.8,7.2,0.389,1.2,3.4,0.353,1.6,2.2,0.727,1.2,2.6,3.8,2.8,1.6,2.0,0.2,3.0,22.2,0,0,5.2
1480,Bradley Beal,2016,October,2,31.8,13.5,5.5,14.5,0.379,1.0,5.0,0.2,1.5,1.5,1.0,0.0,1.5,1.5,2.5,2.0,1.0,0.5,3.0,21.6,0,0,-10.0
1480,Bradley Beal,2016,November,12,35.3,23.0,8.0,17.8,0.451,3.0,7.3,0.409,4.0,5.0,0.8,1.1,2.5,3.6,3.3,1.7,1.0,0.5,2.0,35.0,0,0,3.1
1480,Bradley Beal,2016,December,14,33.8,22.0,7.3,15.8,0.462,2.7,6.9,0.392,4.7,5.9,0.795,0.4,1.8,2.1,4.1,1.6,1.0,0.1,2.2,32.3,0,0,6.1
1480,Bradley Beal,2016,January,16,34.2,22.2,8.1,16.6,0.489,2.7,7.1,0.377,3.3,3.8,0.852,0.6,2.6,3.1,3.6,2.5,1.1,0.2,2.0,32.6,0,0,8.0
1480,Bradley Beal,2016,February,10,36.6,25.5,9.4,17.7,0.531,3.8,8.4,0.452,2.9,3.7,0.784,0.7,2.7,3.4,3.7,2.2,1.0,0.1,2.9,36.2,0,0,9.2
1480,Bradley Beal,2016,March,18,35.6,24.7,9.1,18.6,0.487,3.1,7.3,0.42,3.6,4.2,0.853,0.9,2.8,3.7,2.9,1.9,1.1,0.3,2.1,35.8,1,0,0.7
1480,Bradley Beal,2016,April,5,34.5,22.6,8.2,16.2,0.506,2.2,5.6,0.393,4.0,4.6,0.87,0.6,2.2,2.8,3.6,2.4,1.8,0.6,1.8,36.2,0,0,0.0
1481,Malik Beasley,2016,November,8,6.1,2.6,0.9,3.3,0.269,0.4,1.4,0.273,0.5,0.8,0.667,0.0,0.5,0.5,0.4,0.0,0.1,0.0,0.5,4.2,0,0,2.9
1481,Malik Beasley,2016,December,1,4.4,5.0,2.0,3.0,0.667,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0,0,4.0
1481,Malik Beasley,2016,January,3,2.4,2.0,1.0,1.3,0.75,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.3,0.7,0.0,0.0,0.3,0.0,0.3,3.8,0,0,1.7
1481,Malik Beasley,2016,February,6,4.5,2.7,1.0,1.7,0.6,0.3,0.5,0.667,0.3,0.3,1.0,0.2,0.0,0.2,0.5,0.7,0.2,0.0,0.2,3.5,0,0,-0.5
