2018/3/13,Clippers,,Avery Bradley,hernia/,surgery/
2018/3/16,Bulls,,Kris Dunn,toe/,sprained/
2018/3/16,Celtics,,Marcus Smart,thumb/,surgery/
2018/3/17,Suns,,Devin Booker,hand/,sprained/
2018/3/17,Suns,,Tyson Chandler,neck/,injury/
2018/3/19,Cavaliers,,Tyronn Lue,head/,
2018/3/20,Magic,,Jonathon Simmons,wrist/,bruise/
2018/3/21,Kings,,Garrett Temple,ankle/,sprained/
2018/3/22,Bulls,,Antonio Blakeney,wrist/,fracture/
2018/3/23,Celtics,,Kyrie Irving,knee/,surgery/
2018/3/24,Lakers,,Isaiah Thomas,hip/,injury/
2018/3/24,Warriors,,Stephen Curry,knee/,sprained/
2018/3/25,Hawks,,Dennis Schroder,ankle/,sprained/
2018/3/26,Bulls,,Paul Zipser,foot/,sore/
2018/3/27,Pelicans,,Alexis Ajinca,knee/,surgery/
2018/3/27,Blazers,,Maurice Harkless,knee/,surgery/
2018/3/28,Cavaliers,,Kevin Love,concussion/,
2018/3/28,Clippers,,Milos Teodosic,foot/,plantar fasci/
2018/3/28,Grizzlies,,Andrew Harrison,wrist/,injury/
2018/3/28,Lakers,,Isaiah Thomas,hip/,surgery/
2018/3/28,Nets,,Isaiah Whitehead,wrist/,sprained/
2018/3/28,Suns,,Elfrid Payton,knee/,injury/
2018/3/29,76ers,,Joel Embiid,orbital/,fracture/
2018/3/30,Clippers,,Jawun Evans,hernia/,injury/
2018/3/30,Lakers,,Lonzo Ball,knee/,bruise/
2018/3/31,76ers,,Joel Embiid,orbital/,surgery/fracture/
2018/4/1,Grizzlies,,JaMychal Green,knee/,sore/
2018/4/1,Hornets,,Dwayne Bacon,ankle/,sprained/
2018/4/2,Knicks,,Troy Williams,jaw/,fracture/
2018/4/3,Bulls,,Denzel Valentine,knee/,surgery/
2018/4/3,Clippers,,Danilo Gallinari,hand/,sore/
2018/4/3,Kings,,Skal Labissiere,ankle/,sprained/
2018/4/3,Magic,,Jonathan Isaac,ankle/,sprained/
2018/4/3,Nets,,Isaiah Whitehead,wrist/,surgery/
2018/4/4,Nets,,DeMarre Carroll,hip/,strained/
2018/4/5,Celtics,,Kyrie Irving,knee/,surgery/
2018/4/5,Grizzlies,,Jarell Martin,ankle/,injury/
2018/4/5,Mavericks,,Dirk Nowitzki,ankle/,surgery/
2018/4/5,Suns,,Alan Williams,knee/,sore/
2018/4/7,Knicks,,Tim Hardaway Jr.,ankle/,sprained/
2018/4/8,Suns,,Josh Jackson,quadricep/,bruise/
2018/4/9,Clippers,,Austin Rivers,elbow/,sore/
2018/4/9,Clippers,,Lou Williams,ankle/,sprained/
2018/4/9,Hawks,,Malcolm Delaney,ankle/,surgery/
2018/4/9,Kings,,Frank Mason,foot/,plantar fasci/torn/
2018/4/9,Nets,,Joe Harris,ankle/,sprained/
2018/4/10,Mavericks,,Doug McDermott,elbow/,injury/
2018/4/11,Knicks,,Courtney Lee,ankle/,sprained/
2018/4/12,Hawks,,DeAndre' Bembry,wrist/,fracture/
2018/4/18,Timberwolves,,Justin Patton,foot/,surgery/
2018/4/26,Nuggets,,Mason Plumlee,muscle/,surgery/injury/
2018/4/27,Wizards,,Otto Porter Jr.,leg/,surgery/
2018/5/7,Jazz,,Dante Exum,hamstring/,strained/
2018/5/9,Celtics,,Shane Larkin,shoulder/,sprained/
2018/5/9,Thunder,,Paul George,knee/,surgery/
2018/5/25,Rockets,,Chris Paul,hamstring/,strained/
